Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Emission Class
VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,AS6,X,9.4,6.8,8.2,34,193,MODERATE
VOLKSWAGEN,GOLF SPORTWAGON,STATION WAGON - SMALL,1.8,4,M5,X,9.5,6.6,8.2,34,192,MODERATE
VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS6,X,8.5,6.0,7.3,39,173,MODERATE
VOLKSWAGEN,JETTA,COMPACT,1.4,4,M5,X,8.3,5.9,7.2,39,168,MODERATE
VOLKSWAGEN,JETTA,COMPACT,1.8,4,AS6,X,9.2,6.4,8.0,35,186,MODERATE
VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.4,8.1,35,189,MODERATE
VOLKSWAGEN,JETTA,COMPACT,2.0,4,AM6,X,9.8,7.0,8.6,33,201,HIGH
VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,X,10.1,7.2,8.8,32,207,HIGH
VOLKSWAGEN,JETTA HYBRID,COMPACT,1.4,4,AM7,Z,5.7,4.9,5.3,53,124,MODERATE
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,AS6,X,9.4,6.3,8.0,35,187,MODERATE
VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M6,X,9.5,6.4,8.1,35,189,MODERATE
VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,11.9,8.5,10.4,27,243,HIGH
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS6,Z,11.7,9.5,10.7,26,251,HIGH
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M6,Z,13.0,9.0,11.2,25,259,HIGH
VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,AS6,Z,11.6,9.3,10.6,27,248,HIGH
VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,X,14.1,10.4,12.4,23,292,HIGH
VOLKSWAGEN,TOUAREG TDI (modified),SUV - STANDARD,3.0,6,AS8,D,11.2,8.4,9.8,29,270,HIGH
VOLVO,S60 CC T5 AWD,COMPACT,2.5,5,AS6,X,11.8,8.6,10.3,27,239,HIGH
VOLVO,S60 INSCRIPTION,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193,MODERATE
VOLVO,S60 INSCRIPTION T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,28,233,HIGH
VOLVO,S60 T5,COMPACT,2.0,4,AS8,X,9.6,6.7,8.3,34,193,MODERATE
VOLVO,S60 T5 AWD,COMPACT,2.5,5,AS6,X,11.6,8.2,10.1,28,233,HIGH
VOLVO,S60 T6,COMPACT,2.0,4,AS8,Z,10.6,7.7,9.3,30,218,HIGH
VOLVO,S60 T6 AWD,COMPACT,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,HIGH
VOLVO,S60 3.0T AWD,COMPACT,3.0,6,AS6,X,13.0,9.0,11.2,25,259,HIGH
VOLVO,S60 POLESTAR,COMPACT,3.0,6,AS6,X,13.0,9.0,11.2,25,259,HIGH
VOLVO,S80 T5,MID-SIZE,2.0,4,AS8,X,9.6,6.7,8.3,34,193,MODERATE
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.8,8.6,10.3,27,239,HIGH
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4,AS8,X,9.6,6.7,8.3,34,193,MODERATE
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.5,5,AS6,X,11.6,8.2,10.1,28,233,HIGH
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,HIGH
VOLVO,V60 3.0T AWD,STATION WAGON - SMALL,3.0,6,AS6,X,13.0,9.0,11.2,25,259,HIGH
VOLVO,V60 POLESTAR,STATION WAGON - SMALL,3.0,6,AS6,X,13.0,9.0,11.2,25,259,HIGH
VOLVO,XC60 T5,SUV - SMALL,2.0,4,AS8,X,10.3,7.6,9.1,31,213,HIGH
VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11.0,26,254,HIGH
VOLVO,XC60 T6,SUV - SMALL,2.0,4,AS8,Z,11.0,8.1,9.7,29,226,HIGH
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4,AS8,Z,11.8,9.1,10.6,27,247,HIGH
VOLVO,XC60 3.0T AWD,SUV - SMALL,3.0,6,AS6,X,13.7,10.1,12.0,24,276,HIGH
VOLVO,XC70 T5,SUV - SMALL,2.0,4,AS8,X,10.3,7.6,9.1,31,213,HIGH
VOLVO,XC70 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11.0,26,254,HIGH
VOLVO,XC90 T5,SUV - STANDARD,2.0,4,AS8,Z,10.6,9.1,10.0,28,232,HIGH
VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4,AS8,Z,10.8,9.5,10.2,28,239,HIGH
VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4,AS8,Z,11.5,9.5,10.6,27,247,HIGH
ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.4,6.8,8.2,34,192,MODERATE
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,AS9,Z,12.6,9.0,11.0,26,259,HIGH
ACURA,MDX SH-AWD ELITE,SUV - SMALL,3.5,6,AS9,Z,12.2,9.0,10.7,26,251,HIGH
ACURA,MDX HYBRID AWD,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210,HIGH
ACURA,NSX,TWO-SEATER,3.5,6,AM9,Z,11.1,10.8,11.0,26,261,HIGH
ACURA,RDX AWD,SUV - SMALL,3.5,6,AS6,Z,12.4,8.7,10.7,26,250,HIGH
ACURA,RLX HYBRID,MID-SIZE,3.5,6,AM7,Z,8.2,7.8,8.1,35,190,MODERATE
ACURA,TLX,COMPACT,2.4,4,AM8,Z,9.6,6.6,8.3,34,197,MODERATE
ACURA,TLX SH-AWD,COMPACT,3.5,6,AS9,Z,11.2,7.5,9.6,29,226,HIGH
ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,MODERATE
ALFA ROMEO,4C SPIDER,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197,MODERATE
ALFA ROMEO,GIULIA,MID-SIZE,2.0,4,A8,Z,10.0,7.2,8.7,32,205,HIGH
ALFA ROMEO,GIULIA AWD,MID-SIZE,2.0,4,A8,Z,10.5,7.7,9.2,31,217,HIGH
ALFA ROMEO,GIULIA QUADRIFOGLIO,MID-SIZE,2.9,6,A8,Z,13.8,9.6,11.9,24,280,HIGH
ASTON MARTIN,DB11 V12,MINICOMPACT,5.2,12,A8,Z,15.5,11.4,13.7,21,322,HIGH
ASTON MARTIN,RAPIDE S,SUBCOMPACT,6.0,12,A8,Z,16.7,10.9,14.1,20,331,HIGH
ASTON MARTIN,VANQUISH,MINICOMPACT,6.0,12,A8,Z,17.5,11.4,14.7,19,345,HIGH
ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6.0,12,AM7,Z,19.4,12.8,16.4,17,388,HIGH
ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6.0,12,M7,Z,23.2,14.4,19.2,15,450,HIGH
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,9.1,6.8,8.0,35,188,MODERATE
AUDI,A3 QUATTRO,SUBCOMPACT,2.0,4,AM6,X,9.7,7.5,8.7,32,205,HIGH
AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AM6,X,10.8,8.0,9.5,30,223,HIGH
AUDI,A4 ULTRA,COMPACT,2.0,4,AM7,Z,8.6,6.4,7.6,37,177,MODERATE
AUDI,A4 QUATTRO,COMPACT,2.0,4,AM7,Z,9.8,7.7,8.8,32,205,HIGH
AUDI,A4 QUATTRO,COMPACT,2.0,4,M6,Z,9.9,7.0,8.6,33,204,HIGH
AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2.0,4,AM7,Z,10.2,8.3,9.3,30,217,HIGH
AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,AS8,Z,11.0,8.0,9.7,29,226,HIGH
AUDI,A5 QUATTRO,SUBCOMPACT,2.0,4,M6,Z,10.4,7.3,9.0,31,210,HIGH
AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2.0,4,AS8,Z,11.3,8.2,9.9,29,231,HIGH
AUDI,A6 QUATTRO,MID-SIZE,2.0,4,AS8,Z,10.9,7.5,9.4,30,220,HIGH
AUDI,A6 QUATTRO,MID-SIZE,3.0,6,AS8,Z,11.5,8.2,10.0,28,238,HIGH
AUDI,A7 QUATTRO,MID-SIZE,3.0,6,AS8,Z,11.5,8.2,10.0,28,238,HIGH
AUDI,A8,MID-SIZE,3.0,6,AS8,Z,12.6,8.0,10.5,27,246,HIGH
AUDI,A8,MID-SIZE,4.0,8,AS8,Z,12.9,8.0,10.7,26,249,HIGH
AUDI,A8L,FULL-SIZE,4.0,8,AS8,Z,13.1,8.3,10.9,26,255,HIGH
AUDI,Q3,COMPACT,2.0,4,AS6,Z,11.9,8.4,10.3,27,243,HIGH
AUDI,Q3 QUATTRO,COMPACT,2.0,4,AS6,Z,11.9,8.4,10.3,27,241,HIGH
AUDI,Q5,SUV - SMALL,2.0,4,AS8,Z,12.0,8.6,10.5,27,246,HIGH
AUDI,Q5,SUV - SMALL,3.0,6,AS8,Z,13.2,9.2,11.4,25,267,HIGH
AUDI,Q7,SUV - STANDARD,2.0,4,AS8,Z,11.9,9.6,10.8,26,253,HIGH
AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,12.6,9.4,11.1,25,260,HIGH
AUDI,R8,TWO-SEATER,5.2,10,AM7,Z,16.5,11.2,14.1,20,330,HIGH
AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AM7,Z,16.5,11.2,14.1,20,330,HIGH
AUDI,RS 7,MID-SIZE,4.0,8,AS8,Z,16.2,9.3,13.1,22,309,HIGH
AUDI,S3,SUBCOMPACT,2.0,4,AM6,Z,11.0,8.5,9.9,29,232,HIGH
AUDI,S5,SUBCOMPACT,3.0,6,AM7,Z,13.0,8.5,11.0,26,259,HIGH
AUDI,S5,SUBCOMPACT,3.0,6,M6,Z,13.8,9.0,11.7,24,273,HIGH
AUDI,S5 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,13.3,9.1,11.4,25,266,HIGH
AUDI,S6,MID-SIZE,4.0,8,AM7,Z,13.3,8.8,11.3,25,263,HIGH
AUDI,S7,MID-SIZE,4.0,8,AM7,Z,13.4,8.8,11.4,25,265,HIGH
AUDI,S8,MID-SIZE,4.0,8,AS8,Z,16.2,9.9,13.4,21,312,HIGH
AUDI,SQ5,SUV - SMALL,3.0,6,AS8,Z,14.1,9.9,12.2,23,285,HIGH
AUDI,TT COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,X,10.1,7.8,9.1,31,209,HIGH
AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2.0,4,AM6,X,10.1,7.8,9.1,31,209,HIGH
AUDI,TTS COUPE QUATTRO,SUBCOMPACT,2.0,4,AM6,Z,10.3,8.6,9.5,30,222,HIGH
BENTLEY,BENTAYGA,SUV - STANDARD,6.0,12,AS8,Z,18.8,12.2,15.9,18,370,HIGH
BENTLEY,CONTINENTAL GT,COMPACT,4.0,8,AS8,Z,16.1,9.4,13.1,22,307,HIGH
BENTLEY,CONTINENTAL GT,COMPACT,6.0,12,AS8,Z,18.9,11.2,15.4,18,360,HIGH
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,4.0,8,AS8,Z,17.7,10.3,14.4,20,337,HIGH
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,6.0,12,AS8,Z,19.6,11.7,16.0,18,375,HIGH
BENTLEY,FLYING SPUR,MID-SIZE,4.0,8,AS8,Z,17.0,9.9,13.8,20,321,HIGH
BENTLEY,FLYING SPUR,MID-SIZE,6.0,12,AS8,Z,19.6,11.7,16.0,18,375,HIGH
BENTLEY,MULSANNE,MID-SIZE,6.8,8,AS8,Z,21.3,12.8,17.5,16,407,HIGH
BENTLEY,MULSANNE EWB,MID-SIZE,6.8,8,AS8,Z,22.2,13.6,18.3,15,430,HIGH
BMW,230i CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,10.0,7.2,8.7,32,207,HIGH
BMW,230i COUPE,SUBCOMPACT,2.0,4,AS8,Z,9.8,6.8,8.4,34,197,MODERATE
BMW,230i COUPE,SUBCOMPACT,2.0,4,M6,Z,11.1,7.3,9.4,30,219,HIGH
BMW,230i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,230i xDRIVE COUPE,SUBCOMPACT,2.0,4,AS8,Z,10.2,7.4,9.0,31,210,HIGH
BMW,320i,COMPACT,2.0,4,AS8,Z,10.0,6.5,8.4,34,200,MODERATE
BMW,320i,COMPACT,2.0,4,M6,Z,10.2,6.7,8.6,33,202,HIGH
BMW,320i xDRIVE,COMPACT,2.0,4,AS8,Z,10.3,6.9,8.8,32,206,HIGH
BMW,328d xDRIVE,COMPACT,2.0,4,AS8,D,7.9,5.9,7.0,40,189,MODERATE
BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,D,7.9,5.9,7.0,40,189,MODERATE
BMW,330i xDRIVE,COMPACT,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,330i xDRIVE GRAN TURISMO,FULL-SIZE,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,330i xDRIVE TOURING,STATION WAGON - SMALL,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,340i,COMPACT,3.0,6,AS8,Z,11.1,7.8,9.6,29,224,HIGH
BMW,340i,COMPACT,3.0,6,M6,Z,12.2,8.2,10.4,27,242,HIGH
BMW,340i xDRIVE,COMPACT,3.0,6,AS8,Z,11.4,7.8,9.8,29,228,HIGH
BMW,340i xDRIVE,COMPACT,3.0,6,M6,Z,12.2,8.5,10.5,27,246,HIGH
BMW,340i xDRIVE GRAN TURISMO,FULL-SIZE,3.0,6,AS8,Z,11.9,8.1,10.2,28,238,HIGH
BMW,430i xDRIVE CABRIOLET,SUBCOMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,211,HIGH
BMW,430i xDRIVE COUPE,COMPACT,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,430i xDRIVE GRAN COUPE,COMPACT,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,440i COUPE,COMPACT,3.0,6,AS8,Z,11.1,7.8,9.6,29,224,HIGH
BMW,440i COUPE,COMPACT,3.0,6,M6,Z,12.2,8.2,10.4,27,242,HIGH
BMW,440i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.9,8.1,10.2,28,238,HIGH
BMW,440i xDRIVE COUPE,COMPACT,3.0,6,AS8,Z,11.4,7.8,9.8,29,228,HIGH
BMW,440i xDRIVE COUPE,COMPACT,3.0,6,M6,Z,12.2,8.5,10.5,27,246,HIGH
BMW,440i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,11.4,7.8,9.8,29,228,HIGH
BMW,530i xDRIVE,MID-SIZE,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,540i xDRIVE,MID-SIZE,3.0,6,AS8,Z,11.4,7.8,9.8,29,228,HIGH
BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,12.4,8.4,10.6,27,249,HIGH
BMW,640i xDRIVE GRAN COUPE,COMPACT,3.0,6,AS8,Z,12.4,8.4,10.6,27,249,HIGH
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,AS8,Z,14.7,9.7,12.5,23,292,HIGH
BMW,650i xDRIVE COUPE,COMPACT,4.4,8,AS8,Z,13.8,9.1,11.7,24,273,HIGH
BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,14.7,9.7,12.5,23,292,HIGH
BMW,740Li xDRIVE,FULL-SIZE,3.0,6,AS8,Z,11.9,8.1,10.2,28,238,HIGH
BMW,750i xDRIVE,FULL-SIZE,4.4,8,AS8,Z,13.8,9.1,11.7,24,273,HIGH
BMW,750Li xDRIVE,FULL-SIZE,4.4,8,AS8,Z,14.7,9.7,12.5,23,292,HIGH
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,AS8,Z,14.7,9.7,12.5,23,292,HIGH
BMW,ALPINA B7 xDRIVE,FULL-SIZE,4.4,8,AS8,Z,14.7,9.7,12.5,23,292,HIGH
BMW,M2,SUBCOMPACT,3.0,6,AM7,Z,11.8,8.9,10.5,27,245,HIGH
BMW,M2,SUBCOMPACT,3.0,6,M6,Z,13.1,9.2,11.4,25,267,HIGH
BMW,M240i CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.1,7.8,9.6,29,224,HIGH
BMW,M240i CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,12.2,8.2,10.4,27,242,HIGH
BMW,M240i COUPE,SUBCOMPACT,3.0,6,AS8,Z,11.1,7.8,9.6,29,224,HIGH
BMW,M240i COUPE,SUBCOMPACT,3.0,6,M6,Z,12.5,8.4,10.7,26,250,HIGH
BMW,M240i xDRIVE CABRIOLET,SUBCOMPACT,3.0,6,AS8,Z,11.4,7.8,9.8,29,228,HIGH
BMW,M240i xDRIVE COUPE,SUBCOMPACT,3.0,6,AS8,Z,11.4,7.8,9.8,29,228,HIGH
BMW,M3,COMPACT,3.0,6,AM7,Z,14.0,9.7,12.1,23,284,HIGH
BMW,M3,COMPACT,3.0,6,M6,Z,13.7,9.1,11.7,24,273,HIGH
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,AM7,Z,14.1,9.6,12.1,23,283,HIGH
BMW,M4 CABRIOLET,SUBCOMPACT,3.0,6,M6,Z,13.7,9.1,11.7,24,273,HIGH
BMW,M4 COUPE,COMPACT,3.0,6,AM7,Z,14.0,9.7,12.1,23,284,HIGH
BMW,M4 COUPE,COMPACT,3.0,6,M6,Z,13.7,9.1,11.7,24,273,HIGH
BMW,M6,COMPACT,4.4,8,AM7,Z,17.2,11.6,14.7,19,343,HIGH
BMW,M6,COMPACT,4.4,8,M6,Z,16.2,10.9,13.8,20,324,HIGH
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,AM7,Z,17.2,11.6,14.7,19,343,HIGH
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,M6,Z,16.2,10.9,13.8,20,324,HIGH
BMW,M6 GRAN COUPE,COMPACT,4.4,8,AM7,Z,17.2,11.6,14.7,19,343,HIGH
BMW,M6 GRAN COUPE,COMPACT,4.4,8,M6,Z,16.2,10.9,13.8,20,324,HIGH
BMW,M760i xDRIVE,FULL-SIZE,6.6,12,AS8,Z,17.7,11.9,15.1,19,355,HIGH
BMW,X1 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,10.5,7.4,9.1,31,213,HIGH
BMW,X3 xDRIVE28d,SUV - SMALL,2.0,4,AS8,D,8.7,7.1,8.0,35,211,HIGH
BMW,X3 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,11.1,8.5,10.0,28,233,HIGH
BMW,X3 xDRIVE35i,SUV - SMALL,3.0,6,AS8,Z,12.7,9.1,11.1,25,260,HIGH
BMW,X4 M40i,SUV - SMALL,3.0,6,AS8,Z,12.7,9.1,11.1,25,260,HIGH
BMW,X4 xDRIVE28i,SUV - SMALL,2.0,4,AS8,Z,11.8,8.6,10.3,27,240,HIGH
BMW,X5 M,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,19,341,HIGH
BMW,X5 xDRIVE35d,SUV - STANDARD,3.0,6,AS8,D,10.3,8.0,9.3,30,249,HIGH
BMW,X5 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.8,11.5,25,270,HIGH
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,15.6,11.3,13.7,21,320,HIGH
BMW,X6 M,SUV - STANDARD,4.4,8,AS8,Z,16.6,12.1,14.6,19,341,HIGH
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,AS8,Z,13.0,9.8,11.5,25,270,HIGH
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,AS8,Z,15.6,11.3,13.7,21,320,HIGH
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,15.7,10.6,13.4,21,315,HIGH
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,16.0,10.9,13.7,21,322,HIGH
BUICK,ENCORE (LUV Engine),SUV - SMALL,1.4,4,AS6,X,9.3,7.2,8.3,34,194,MODERATE
BUICK,ENCORE (LE2 Engine),SUV - SMALL,1.4,4,AS6,X,8.6,7.1,7.9,36,185,MODERATE
BUICK,ENCORE AWD (LUV Engine),SUV - SMALL,1.4,4,AS6,X,9.8,7.7,8.8,32,208,HIGH
BUICK,ENCORE AWD (LE2 Engine),SUV - SMALL,1.4,4,AS6,X,8.9,7.6,8.3,34,196,MODERATE
BUICK,ENVISION AWD,SUV - SMALL,2.0,4,A6,Z,11.8,9.1,10.6,27,248,HIGH
BUICK,ENVISION AWD,SUV - SMALL,2.5,4,A6,X,11.1,8.4,9.9,29,232,HIGH
BUICK,LACROSSE,MID-SIZE,3.6,6,AS8,X,11.2,7.5,9.5,30,224,HIGH
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS8,X,11.6,8.1,10.0,28,235,HIGH
BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,11.5,8.0,9.9,29,233,HIGH
BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,12.1,8.9,10.7,26,250,HIGH
BUICK,VERANO,COMPACT,2.4,4,AS6,X,11.3,7.6,9.7,29,226,HIGH
CADILLAC,ATS,COMPACT,2.0,4,AS8,Z,10.6,7.7,9.3,30,217,HIGH
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,11.8,8.0,10.1,28,236,HIGH
CADILLAC,ATS,COMPACT,2.5,4,AS8,X,10.7,7.4,9.2,31,216,HIGH
CADILLAC,ATS,COMPACT,3.6,6,AS8,X,11.6,8.0,10.0,28,234,HIGH
CADILLAC,ATS AWD,COMPACT,2.0,4,AS8,Z,10.8,7.9,9.5,30,222,HIGH
CADILLAC,ATS AWD,COMPACT,3.6,6,AS8,X,12.2,8.6,10.6,27,248,HIGH
CADILLAC,ATS-V,COMPACT,3.6,6,AS8,Z,13.9,9.4,11.9,24,279,HIGH
CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,14.4,10.4,12.6,22,295,HIGH
CADILLAC,CT6,FULL-SIZE,2.0,4,AS8,Z,11.0,7.8,9.5,30,223,HIGH
CADILLAC,CT6 AWD,FULL-SIZE,3.0,6,AS8,Z,13.0,9.1,11.2,25,263,HIGH
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,AS8,X,12.8,8.8,11.0,26,259,HIGH
CADILLAC,CTS,MID-SIZE,2.0,4,AS8,Z,11.0,7.8,9.5,30,223,HIGH
CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,11.6,8.0,10.0,28,234,HIGH
CADILLAC,CTS AWD,MID-SIZE,2.0,4,AS8,Z,11.2,8.2,9.8,29,229,HIGH
CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS8,X,12.2,8.6,10.6,27,248,HIGH
CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,15.0,9.9,12.7,22,299,HIGH
CADILLAC,CTS-V,MID-SIZE,6.2,8,AS8,Z,16.5,11.1,14.0,20,329,HIGH
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,A8,Z,16.1,11.7,14.1,20,331,HIGH
CADILLAC,XT5,SUV - SMALL,3.6,6,AS8,X,12.1,8.6,10.5,27,245,HIGH
CADILLAC,XT5 AWD,SUV - SMALL,3.6,6,AS8,X,12.9,8.9,11.1,25,260,HIGH
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,13.2,8.5,11.1,25,260,HIGH
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,13.7,9.0,11.6,24,272,HIGH
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,15.0,10.3,12.8,22,299,HIGH
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.7,9.5,30,222,HIGH
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,M6,Z,11.9,8.0,10.1,28,236,HIGH
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,AS8,X,12.3,8.6,10.6,27,249,HIGH
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,M6,X,14.4,8.4,11.7,24,274,HIGH
CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,AS8,Z,14.2,8.7,11.7,24,273,HIGH
CHEVROLET,CAMARO SS,SUBCOMPACT,6.2,8,M6,Z,14.3,9.4,12.1,23,284,HIGH
CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,AS10,Z,19.0,11.6,15.6,18,367,HIGH
CHEVROLET,CAMARO ZL1,SUBCOMPACT,6.2,8,M6,Z,17.2,12.0,14.9,19,349,HIGH
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,9.0,9.4,30,220,HIGH
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.0,9.2,10.7,26,252,HIGH
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,M6,X,12.2,9.2,10.9,26,254,HIGH
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.8,7.9,9.5,30,255,HIGH
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24,274,HIGH
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.7,9.6,11.3,25,263,HIGH
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,8.4,10.4,27,280,HIGH
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.0,9.9,12.2,23,286,HIGH
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.5,10.7,11.7,24,315,HIGH
CHEVROLET,COLORADO ZR2 4WD,PICKUP TRUCK - SMALL,3.6,6,A8,X,15.0,13.0,14.1,20,331,HIGH
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,15.2,8.9,12.4,23,290,HIGH
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,14.2,9.0,11.9,24,278,HIGH
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,17.6,10.3,14.3,20,336,HIGH
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,15.6,10.6,13.4,21,312,HIGH
CHEVROLET,CRUZE,COMPACT,1.4,4,AS6,X,7.9,5.9,7.0,40,165,MODERATE
CHEVROLET,CRUZE,COMPACT,1.4,4,M6,X,8.3,6.0,7.3,39,170,MODERATE
CHEVROLET,CRUZE PREMIER,COMPACT,1.4,4,AS6,X,8.1,6.0,7.2,39,169,MODERATE
